"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3"
"tau_raw[1,1]",0.0777288020530639,0.00502107781054516,0.0798528257199702,0.00187687340539537,0.0221381431908558,0.053758280253387,0.108418610280386,0.285672009974236,252.92203921998,1.02449852603632,0.0860357804169709,0.086722917651307,0.00118996422487809,0.0280804171669766,0.059779236123256,0.120325558884015,0.307841702318297,0.0624295255179767,0.0648967166756241,0.00198369722201744,0.0156724566704265,0.0414978718220745,0.087122773859806,0.266805717691065,0.0847211002242442,0.0840084546600529,0.00267263345309585,0.0246715970882181,0.0608248605243441,0.116974076587722,0.297700867698138
"tau_raw[1,2]",0.0398491513458135,0.00218324544499849,0.0396507360225038,0.00122239262845813,0.0110321556509588,0.0271850419272056,0.055763100305747,0.143878899419624,329.83548830012,1.00869048245759,0.0396194239671729,0.036875102196206,0.000993914164104212,0.0129693495326861,0.0300508484589091,0.0557062405899045,0.136692881705587,0.0371433492721271,0.0385589490201968,0.0016887423524509,0.0103828165404145,0.0237354670831167,0.050263803256216,0.126482229956557,0.0427846807981405,0.0430942794222557,0.00117296266387459,0.0116974742108933,0.0286178775199156,0.0604859022367296,0.154072359756011
"tau_raw[1,3]",0.0542898741800438,0.00227115025064488,0.0516852671308842,0.00218203252714984,0.0183069989379331,0.0391045174224132,0.0738758010238245,0.195799367867857,517.895094715459,1.0024964839759,0.0549167014882591,0.0548121450766578,0.00196856378549424,0.0172283211540295,0.0393725152403376,0.0749598969002431,0.204613655335198,0.0540597041370722,0.0484216931331232,0.00680903695832524,0.021418999557425,0.0392174403028731,0.0701870086438891,0.200381012597317,0.0538932169148,0.051670234677303,0.00105325429809274,0.0152138026867617,0.038371317766949,0.0780867666675633,0.181411148411119
"tau_raw[2,1]",0.0297104508807737,0.00333749575651976,0.0319117681358811,8.50724028508145e-05,0.00649933491572934,0.0195651362276982,0.0420345783558204,0.114903316547959,91.4240152764467,1.04566400702801,0.0326151296930628,0.033399710856668,0.00088249151543704,0.00926505739631396,0.0230598729886879,0.044032815278366,0.120288080895302,0.0229045438082713,0.0282658091070534,4.26761042945815e-05,0.00145344514968084,0.0140712483533766,0.0342227587869305,0.10642793617297,0.0336116791409869,0.0327502334092676,0.00128828428855035,0.00993006221146755,0.0228712027925145,0.0490353942190648,0.120684925325025
"tau_raw[2,2]",0.0249508168823257,0.00101389598478849,0.0239034612624758,0.000897014319282793,0.00733141617952013,0.0177445524184741,0.0346345003193009,0.0906796027530489,555.820778073049,1.00154123821271,0.0240730834570515,0.0237241892972767,0.000648709944480901,0.006425020301159,0.0159350746416536,0.0345998927299449,0.0879649170853275,0.0249453789244664,0.0226402494498467,0.00236524445580521,0.0081565080780167,0.0195169184580331,0.0332165738839621,0.0830276934455083,0.0258339882654593,0.0252646043628785,0.000579880525876944,0.00757447065714894,0.0179066256168032,0.0360255800775656,0.096597938328083
"tau_raw[2,3]",0.036710437920923,0.00150928137127961,0.0349029087557513,0.00101584052770108,0.0118483764548973,0.0262095216204994,0.0499502038101353,0.127982607116718,534.789436813913,1.01087473575109,0.0377781349334284,0.0351605106484066,0.000665474286854202,0.0119882473913827,0.0287504438687102,0.0531599609252674,0.125277003493561,0.0329196866814699,0.0312483103065654,0.00133276386385044,0.0123851476944332,0.0244648040891543,0.0411248020044242,0.1258744644509,0.0394334921478706,0.0377016157978963,0.00104835159931789,0.0109691858349934,0.028008979510595,0.0550469173186285,0.134230560986751
"tau_raw[3,1]",0.0366636637582473,0.00175090613395313,0.0347394140514981,0.00163380687716638,0.0117143133943037,0.0262405553664179,0.0502223855367439,0.130347667157927,393.658152116126,1.00328925538299,0.0392116322629491,0.0387700115949017,0.00149274143333418,0.0106511783552499,0.0271916876007802,0.0555659859355661,0.158102892606333,0.033444545400236,0.0287230278020859,0.00287997205153261,0.0127585564667915,0.025596816260187,0.044473786767012,0.10935959366204,0.0373348136115568,0.0357414042718317,0.00109423037528334,0.0115366876825176,0.026127125577739,0.0513636788360719,0.133331869827291
"tau_raw[3,2]",0.0208087336627952,0.000905338893023863,0.0209209867428699,0.000368154074592007,0.0060102610979122,0.0149365455240881,0.0294938734014018,0.077154182614327,534.000880025712,1.01037273218975,0.0208683015928826,0.0213602444544295,0.000401888840212292,0.00606562835851407,0.0143425423348745,0.0294255988841173,0.0804004930326615,0.0205946076810463,0.018469495344178,0.000318564887301564,0.00598464109539754,0.0163934769679174,0.0300565795804308,0.0693393372591098,0.0209632917144568,0.0227262766255961,0.00057941555590852,0.00601789266390368,0.014251399491528,0.0281543769081384,0.0800210885992073
"tau_raw[3,3]",0.0236812354755951,0.0010080660812221,0.0252097361928441,0.000388494143524907,0.00592058453183127,0.0152711928721544,0.0324493953293636,0.089596825946544,625.401038139121,1.00395663046593,0.025446548519265,0.0273238460847167,0.000527808165558921,0.00589252858465117,0.0166915210918486,0.0339296182043226,0.104395477926999,0.0204958458305581,0.023015547827173,0.000226142781580266,0.00446997533022313,0.0131260814064933,0.0285716897412648,0.0849959251004157,0.0251013120769621,0.0248246203231292,0.00102849937217291,0.00766472961132884,0.0176414580485425,0.0345972089920888,0.0845347391489553
"tau_raw[4,1]",0.0383110690084208,0.00335627399295386,0.0412350615723644,0.000537840574943119,0.00921462738655293,0.0243507292324936,0.0541125316599224,0.148305234545646,150.944912293674,1.03103946549476,0.0453930893456908,0.0436816165654779,0.00133981248525348,0.0129767387744253,0.0333246290115092,0.0623891474814678,0.170737378275433,0.0273524585199219,0.0380257807592379,0.000340629768437452,0.00422088255036537,0.0137560005676408,0.0327076909973773,0.130767439628312,0.0421876591596497,0.0395587130543196,0.00125415244278681,0.0128015849236324,0.030448875811569,0.0583643762205482,0.146873086095506
