"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3"
"tau_raw[1,1]",0.68695121330574,0.296615349570732,0.41274540606827,0.0174920598000148,0.288833416644888,0.766856868449351,0.994035807096036,1.40182445501005,1.93632054346027,1.97185454071064,0.20351545693461,0.187708291525642,0.00597846468627946,0.0638614425703704,0.147899034102161,0.291701790835242,0.707660116225897,1.00053053160416,0.257177649323182,0.536542353360003,0.825198174607803,0.985523024125258,1.1584489033272,1.54373024439478,0.856807651378453,0.220916725827273,0.433357434814768,0.708013778087545,0.853297956571308,1.00005584417573,1.30355354968813
"tau_raw[1,2]",1.02046013825742,0.117367304909275,0.410847950258409,0.134733684919755,0.797718281400503,1.03500712731252,1.25821381509255,1.84485922910588,12.2537209228739,1.06841972629482,0.85142366148799,0.56483312959524,0.0476004107629832,0.408948570813506,0.762707392227092,1.2116892885019,2.1406862465306,1.17584847275027,0.280606666626712,0.68626056322467,0.981372755778725,1.16093867647956,1.34198717963788,1.77657675364479,1.03410828053401,0.236142670997663,0.602991220141859,0.867765211069933,1.02499550760459,1.18408733640208,1.54314452949384
"tau_raw[1,3]",1.15014056831139,0.329807345893812,0.59477084369474,0.400990950472984,0.760630033326128,0.979215960460828,1.36208718179022,2.75141455118356,3.25221083536135,1.31649610454615,1.66295783196653,0.72891116644509,0.305121611675749,1.16134198391612,1.64218435845293,2.13706203120988,3.16123124916387,0.956384478877929,0.273997427502629,0.476755906377664,0.766087287517296,0.939196168841532,1.12626616406643,1.54695067230016,0.831079394089723,0.229366602282836,0.41002738063255,0.672443869431036,0.82221987373609,0.975922508658098,1.30551958657786
"tau_raw[2,1]",0.900219480740291,0.438759776647662,0.559526414456504,0.0120629296036685,0.226549115973076,1.11336000619821,1.32742214420907,1.68962555242904,1.62625099055145,3.32892515576436,0.163769894151181,0.15793048588094,0.00374313770125192,0.0478368601060249,0.115899583086431,0.226291525249807,0.592452718548286,1.1572201031893,0.18952502069069,0.820371215349678,1.0310422188729,1.14502576029666,1.26754243328426,1.56562080193222,1.37966844488039,0.200066475341019,1.02083097504263,1.24388236476263,1.37055182986871,1.50429568054996,1.80280957625446
"tau_raw[2,2]",1.20790861081997,0.0174868225701266,0.416922380205179,0.291516016696653,1.00489877578587,1.18594877259187,1.38693249733574,2.21385566655236,568.445208322977,1.0106186551417,1.22506854882957,0.654434377422229,0.107053246647916,0.733003458014869,1.19735830217773,1.65271217821987,2.55433532507309,1.13286906259223,0.202112313442836,0.791912759396233,0.994825597430009,1.1145068352724,1.25034369111038,1.57348722110283,1.26578822103811,0.207680796795628,0.895516106021879,1.12405551211639,1.25293225373385,1.39348733586867,1.71134748903861
"tau_raw[2,3]",1.27379486804656,0.522120893976907,0.750895848089926,0.497158735855292,0.760850930740888,0.956173729262887,1.64698718482421,3.15409908308309,2.06831775522806,1.79434285335453,2.1277798593656,0.712848685496247,0.727658904042454,1.63868265193196,2.13753847723579,2.61409824530776,3.48960871656087,0.801614360513207,0.204957635727098,0.452443066192013,0.661745184049016,0.783813546662445,0.919698748118053,1.24580793862671,0.891990384260868,0.20822900223723,0.519617320558531,0.749486372119018,0.878936686573535,1.01514573815276,1.34066651670802
"tau_raw[3,1]",0.988400702135451,0.28829428936892,0.399311015029019,0.0729027318452219,0.725706207427311,1.16925209004258,1.26243943625022,1.40880011393861,1.91845007238829,2.00793201677682,0.510705019344006,0.341711669992256,0.0204775787392635,0.241665163687223,0.46732587296391,0.725620559779288,1.26950980702147,1.23803823975641,0.098322849200751,1.03997458751153,1.17362990478111,1.23915349010917,1.30291947177633,1.42937605333997,1.21645884730594,0.0968829356178856,1.02235074906267,1.15237639344776,1.21618577161747,1.28125898767495,1.4018930852554
"tau_raw[3,2]",1.48191495911375,0.409295226401659,0.563334805799087,0.959685577634125,1.10792447407245,1.20694197527288,1.83191307358684,2.86330794639526,1.89434820645166,2.04928182369451,2.16120850589638,0.48885670631941,1.24204709605801,1.83191855833238,2.15296760357141,2.48087632440812,3.14782595181304,1.14756851136433,0.100696891246797,0.957854082371663,1.07758762619781,1.14687040767252,1.2147845750041,1.34790290203221,1.13696786008053,0.103393854193662,0.940864529828434,1.06678173166525,1.13650842548968,1.20598477608477,1.34051219407968
"tau_raw[3,3]",1.22426844341329,0.567047883191107,0.731080732718069,0.587727275745181,0.713607844920548,0.801812943475514,1.87932984697585,2.84437407724044,1.66223035811099,2.95715055861529,2.18615464383524,0.446445913202044,1.32254816490988,1.87942706622692,2.17845710511936,2.48291458887347,3.08691914784898,0.744813085322242,0.0899338764550826,0.57463039650459,0.683814967567903,0.745009820928246,0.80283052934958,0.929363019949811,0.741837601082373,0.0901623400444126,0.574838899560656,0.679873718418667,0.739014580894744,0.801003790703205,0.925393066449549
"tau_raw[4,1]",1.29897714508284,0.00718336363707866,0.316759590944433,0.628034829960187,1.15247573037764,1.28023165738779,1.41583246671386,2.0855376841354,1944.4816233099,1.00892720970847,1.35204356834772,0.506995430863609,0.36552446373919,1.00700944990707,1.34586550471452,1.69125966729042,2.37315638762515,1.28263073415238,0.141240483813523,1.0108006582528,1.18735673165287,1.27960876055702,1.37513056670928,1.56390114304957,1.26225713274844,0.140086832471142,0.99296316330943,1.16570716798177,1.2615402040611,1.35497310075657,1.5397651769113
