"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3"
"tau_raw[1,1]",0.907519623757672,0.00209791525977685,0.206861476390993,0.519665236480812,0.768949084381128,0.900705611873241,1.04188458349024,1.32949010066893,9722.62098474963,1.00439370186269,0.930152235748149,0.209449605408539,0.533321372925468,0.790614819253068,0.921158769202957,1.06336263202305,1.35396864246133,0.886509386707704,0.204271211039258,0.488970791621896,0.749080504170079,0.87984908728501,1.01851198506497,1.30918477583764,0.905897248817164,0.204547739871061,0.531442586491658,0.766280282614687,0.896575222340646,1.03966839780966,1.32129612696949
"tau_raw[1,2]",1.04744140732654,0.0022208945265043,0.229819771424622,0.626687924424545,0.889664457644522,1.03654439439443,1.19525953425218,1.52375344566913,10708.2600433394,1.00342659059102,1.0709546949547,0.234578053760845,0.636605762719358,0.910891014021108,1.05852263414152,1.21811724069716,1.55761815087803,1.02956598052065,0.224819162110472,0.614535870908302,0.877158473011552,1.02006443403166,1.17367129193228,1.50339423280998,1.04180354650426,0.228029871298155,0.630274038139573,0.882131608838949,1.03101867229194,1.1908774092347,1.50881726053834
"tau_raw[1,3]",0.825647181226751,0.00208297382434219,0.219855704895328,0.418529936026373,0.673444339739123,0.814113325477933,0.966955583333063,1.28609414823135,11140.5813384872,1.00120189584838,0.839123100962456,0.223561114135421,0.426390174181879,0.681702690813464,0.830062576784385,0.986405327922284,1.31104226927242,0.816079353651223,0.215999849155763,0.414267589434162,0.668454728648051,0.802845055290725,0.949667918232966,1.26388069049295,0.821739089066576,0.219328407188566,0.416025387745452,0.669536173049082,0.808277425072184,0.964780795259791,1.27925582523875
"tau_raw[2,1]",1.34589170927928,0.0102941226134099,0.180331599476799,1.03631384272069,1.22389828460103,1.33150292594818,1.44889312941578,1.74663208610272,306.877463488111,1.0155221540604,1.33005741563423,0.173817772099848,1.02104427583111,1.21217705337766,1.31598622794068,1.43239594432283,1.70580079355151,1.32137253532395,0.176176205153646,1.02554132066412,1.2032158287255,1.30896946411012,1.41993809267709,1.71169036000842,1.38624517687964,0.183956465744374,1.07801801091975,1.26186552266183,1.36692263398616,1.49207837213841,1.80267260911062
"tau_raw[2,2]",1.19138935353262,0.0027623144832474,0.195057251741044,0.855147900090382,1.06103309820283,1.17449997920709,1.30189302911253,1.62848187857308,4986.29490967077,1.00503537928884,1.18377058796907,0.190181951405468,0.845989359103604,1.05603849656692,1.16858205058953,1.29508689292308,1.6026385880295,1.17467362713771,0.192272774319156,0.845868584638788,1.0471598613877,1.15841097950109,1.28370969243945,1.60402188481662,1.21572384549108,0.200223393745832,0.882562774106305,1.07679360525116,1.19398899981712,1.32706035128019,1.68165085730309
"tau_raw[2,3]",0.812486918364875,0.00259697225685591,0.190513643742242,0.491329485384363,0.683079838435528,0.795920819862765,0.91939443344408,1.23987732219885,5381.67598316763,1.00383755886292,0.805390630747219,0.18394957837542,0.492671149728297,0.675733456867164,0.793787421036693,0.912477446439139,1.2200480529117,0.798328513894379,0.190283411192603,0.476780544112609,0.669588029566037,0.782101844685678,0.905341721381313,1.21799647929739,0.833741610453027,0.19532773045562,0.508416178863137,0.700941537422139,0.812050979268152,0.942168623605528,1.27416468169588
"tau_raw[3,1]",1.22231985236936,0.000933243027081224,0.0950108079820698,1.03726599644986,1.15777502883985,1.22251020662421,1.2867740110796,1.40747204231274,10364.6947302383,1.00123843614073,1.2252836119459,0.0939846207844561,1.04192059843215,1.16247948549684,1.22577568124424,1.28864941775323,1.40700100972255,1.225422436353,0.0949459012255111,1.04055790035382,1.16153816377646,1.22505021843531,1.28783579417034,1.4128001305881,1.21625350880916,0.0958212809023655,1.02840575836112,1.15083352797143,1.21536129692865,1.28245617610693,1.4026469667119
"tau_raw[3,2]",1.12542139069427,0.000854273046914721,0.0986002185603644,0.937103338923821,1.05742643436059,1.12378651527961,1.19056067132752,1.32430625178966,13321.782746198,1.00054033492627,1.12814705640109,0.0990375426078835,0.937490670475472,1.061421249525,1.12634603854147,1.19363266788378,1.32955241690401,1.12580233237556,0.0982070407094762,0.938897020247973,1.05693930784472,1.12390484986661,1.19065016077285,1.32256442495041,1.12231478330615,0.0984866100723892,0.93523156261673,1.05458801763208,1.12021663485932,1.18769781070405,1.32120585882021
"tau_raw[3,3]",0.730476810710408,0.000743572276818391,0.0879716385070584,0.563115605141598,0.671295283539225,0.72857180711414,0.788437527588904,0.906927444889818,13997.1295874545,1.00029488639874,0.730706139131556,0.0893372301801969,0.5585628897156,0.66801586018649,0.72909415614895,0.789982528415163,0.909497350903092,0.73313482554603,0.0876342115129037,0.566185451161256,0.67471237471368,0.731907350023959,0.791511313415376,0.908424484027202,0.727589467453638,0.0868548822291536,0.561362651757807,0.670324628932378,0.724714471867765,0.783687287728127,0.904280194141493
"tau_raw[4,1]",1.26566343759728,0.00112212132424396,0.13828385377136,0.996257343608041,1.17273728805708,1.26409818258402,1.35719794402262,1.54297019380571,15186.6966200311,1.00044750661445,1.26971732171613,0.139869426733624,0.999158653008108,1.17677067588675,1.26750394387422,1.36411222039511,1.55018493742088,1.26758167709876,0.13730222860533,0.995682706700545,1.176251156442,1.26787427079515,1.35694945363692,1.54295299434054,1.25969131397696,0.13749099457274,0.995201011372948,1.1647802423372,1.25714934915593,1.35125278370141,1.5331108430738
