"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2"
"theta[215]",-0.824344167857567,0.00824365782897631,0.194846881534484,-1.17565912826224,-0.952189141326843,-0.833974211388461,-0.71560988438764,-0.393775528292294,558.659263625142,1.01093185819419,-0.799361398648193,0.201751355434933,-1.15679212230233,-0.928766379138069,-0.817373138812997,-0.698757513490575,-0.355820768182431,-0.849326937066941,0.184432864035585,-1.19096524054494,-0.97215342278915,-0.850795818765072,-0.731646183352364,-0.463172716189308
"theta[216]",-0.0417093492632129,0.00675988400488631,0.283227748659625,-0.66716086492332,-0.212547411198192,-0.00296063982293673,0.163926552341279,0.409286035898871,1755.46879065908,1.00046445783011,-0.0293781379940296,0.288314762326779,-0.672881529655464,-0.20365260753278,0.0135992241979941,0.174434224790222,0.444459241341102,-0.0540405605323963,0.277644357654218,-0.65737484712049,-0.223347805901164,-0.0213552079560102,0.154365431891256,0.384686673484782
"theta[217]",-0.269710559456013,0.00539686614361919,0.192907614581703,-0.632849484424633,-0.403167679178308,-0.269396750023744,-0.139450358661059,0.107921188241405,1277.66044109559,1.01005523785306,-0.245025298726289,0.191663756089189,-0.601351738501085,-0.373329155822833,-0.250702539423018,-0.115909264243055,0.146366050450085,-0.294395820185738,0.191073301611251,-0.651838423875166,-0.429593451247419,-0.288420071807391,-0.167931567911107,0.0850302670498898
"theta[218]",-0.698320586288759,0.00833831974386302,0.252768206659858,-1.09614552312193,-0.86150109188792,-0.732272705732027,-0.576418102913316,-0.080405866108112,918.941373123326,1.00658938156344,-0.67323226288057,0.256756696607402,-1.06729195794972,-0.836281882324998,-0.712539645852067,-0.545506873582621,-0.0588276359308656,-0.723408909696949,0.246299368684611,-1.12636932524186,-0.884293917913121,-0.75586750432567,-0.609139907846359,-0.157574146586237
"theta[219]",0.366339541894606,0.0188834214701506,0.338707267541519,-0.772997826955005,0.248589218166146,0.42261285167076,0.572482543344042,0.823168053241234,321.727109772197,1.00374736019744,0.390975199495245,0.336585083821937,-0.785154498380776,0.299848219151952,0.448590191785587,0.587526195999233,0.826275553864859,0.341703884293967,0.339198317615037,-0.745410436346334,0.214727642011498,0.402129272120181,0.553633581797814,0.812136050951237
"theta[220]",0.685699088362886,0.00381171502805497,0.195294504377239,0.32519560586314,0.546046497127916,0.685983243418247,0.817980455603802,1.08264447710436,2625.05976736639,1.00265644891185,0.700036642940734,0.19397665721757,0.343924170927572,0.562640246904635,0.69767426617707,0.83390052719668,1.11259882101282,0.671361533785037,0.195651677659894,0.319706469620881,0.533356581594552,0.673512965587704,0.806043962622982,1.05159040589795
"theta[221]",-0.465559132315739,0.00695707076861643,0.202225491990082,-0.844315303919824,-0.60116949288378,-0.474088068423731,-0.341117889563217,-0.0510339149993599,844.926553980415,1.00892074561681,-0.441032536178218,0.207082891837933,-0.827323150415301,-0.58107788631257,-0.447827730923109,-0.310654936468192,-0.0114380914721824,-0.49008572845326,0.194277119256648,-0.848832347028586,-0.620174738569367,-0.49674955086051,-0.366927676891821,-0.0848349634502914
"theta[222]",-0.118966518397835,1.14152815700281,1.150497563361,-1.52828622610884,-1.25104988377302,-0.177491745678594,1.00865330233663,1.36796076298611,1.01577647343067,6.83071525600251,-1.25274648938166,0.169475687623574,-1.62247738966061,-1.36524210036551,-1.25108823265217,-1.13957857795131,-0.915542125151601,1.01481345258599,0.215417535905747,0.614423344816661,0.855872326546088,1.00872704401365,1.16097096366217,1.42418756340214
"theta[223]",-1.13880350623982,0.0180817908218048,0.168787900667473,-1.49218047206236,-1.24938728883128,-1.13837998912694,-1.02268342187587,-0.806746119936773,87.1364257300086,1.01560188206468,-1.11307332985213,0.168858959404928,-1.47159867922302,-1.22383948766047,-1.10639395611744,-0.994948441639239,-0.77776188542857,-1.16453368262752,0.164828611479282,-1.51613281530401,-1.2664545296652,-1.16368108332415,-1.05508013030163,-0.842063238967561
"theta[224]",-1.16639880035562,0.00354103677629181,0.175178209761625,-1.51774858976459,-1.28208648738583,-1.16682827975413,-1.04477717553108,-0.83072181342075,2447.36808885214,1.0026554838862,-1.15536080377087,0.17646392094227,-1.50913176081173,-1.26951618211751,-1.15564578142125,-1.03369682238418,-0.813911198254808,-1.17743679694036,0.173268850125143,-1.52243847917626,-1.29090866345047,-1.1810034845135,-1.05530124684141,-0.84509098535105
"theta[225]",-1.01272724250082,0.00864511940904045,0.162676809809558,-1.34264038496252,-1.1230731846337,-1.00781834145238,-0.904189021919559,-0.691326452205104,354.086444979593,1.00970242889631,-0.992637546046604,0.155522384086086,-1.29693613906343,-1.09577904999675,-0.985538481115047,-0.89383553067563,-0.689627362059015,-1.03281693895504,0.167208753884006,-1.3627107967914,-1.14484662466945,-1.02981308608602,-0.918946452166199,-0.700076810377738
