"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3"
"tau_raw[1,1]",-1.39320127732598,0.416247263601049,0.932715058086152,-3.11311210125099,-2.00017705617306,-1.47303147129972,-0.865848532273216,0.734893519200659,5.02105748428781,1.18892062951061,-0.755190474898753,1.01826878072608,-2.63368182520182,-1.45715497021602,-0.753585853536591,-0.14493320191569,1.37913837466928,-1.54176910539441,0.725201468238975,-3.16169534699981,-2.01136220309633,-1.51899888635519,-1.03424866827431,-0.210414181218148,-1.88264425168477,0.616012461852469,-3.24071311692289,-2.27112668808981,-1.8558842687484,-1.43514601675376,-0.801950655204584
"tau_raw[1,2]",-1.7289838663471,0.201602861997676,0.872602316735026,-3.39418292519182,-2.28453087586298,-1.75429156761504,-1.20883265731372,0.143207980720161,18.7343805198212,1.06001605259076,-1.36279378701025,1.02071410394528,-3.31700160856898,-2.08995898940183,-1.32777509523853,-0.645915344389685,0.633345028207697,-1.83123651755636,0.780187780960569,-3.46188993884055,-2.31983361082124,-1.78422751123846,-1.29464008451888,-0.352059273303272,-1.99292129447468,0.64872981659369,-3.38131178660296,-2.38899789174412,-1.93886055581498,-1.54064029068036,-0.845409015072243
"tau_raw[1,3]",-2.25172833202843,0.018632684545421,0.810904334913569,-3.99242409801639,-2.7418087324712,-2.20702641632247,-1.70406473931899,-0.788382347268708,1894.03666309361,1.00222706641385,-2.30827587625513,0.978051540202123,-4.30900398089151,-2.97883222429942,-2.27023776113624,-1.65284517466813,-0.493206015015803,-2.26665108676117,0.754207563590674,-3.87453471012784,-2.72466776841338,-2.24295262348593,-1.7524473972898,-0.87025453038777,-2.18025803306898,0.663372633706374,-3.65840377816484,-2.59777247075849,-2.13055232189346,-1.71092624904044,-1.02585773048302
"tau_raw[2,1]",0.533357163059978,0.689731131069498,1.19781777476292,-1.67695695045686,-0.335314429494985,0.497553152163787,1.39288014737049,2.86473646005899,3.01593411692434,1.38029045375118,1.3465430966338,1.02944529668889,-0.625667710124867,0.645523884510366,1.36245884411387,2.01542628791003,3.43330277233256,0.782975732356784,0.930237503558677,-1.05708394613395,0.229254902512895,0.76663541688078,1.40359796564903,2.64102127528086,-0.529447339810646,0.726006919214262,-2.0326037034824,-1.00465679427753,-0.478843787753894,-0.0490244825532806,0.840388600378118
"tau_raw[2,2]",-1.80413375039923,0.0384909121719286,0.912374896445806,-3.67738500345527,-2.39168913502446,-1.78862344765456,-1.20390764977942,-0.0131532588354535,561.862759924097,1.01747917362833,-1.67237369019087,1.00915753753764,-3.67754275218701,-2.31020660481387,-1.6495471168906,-1.00758489827348,0.287089720247627,-1.72028791440859,0.920748783712173,-3.70098495531953,-2.32328565267723,-1.71205019289291,-1.09348930621383,0.0611806466372683,-2.01973964659823,0.749550152624936,-3.51627873876899,-2.50502123476523,-1.97263175553927,-1.48814606100497,-0.647014862561224
"tau_raw[2,3]",-1.87659995232413,0.0235156148915395,0.930392217312127,-3.78904910060005,-2.4584076302732,-1.8321215710748,-1.22520753029581,-0.158720452530938,1565.37884106497,0.999647842108683,-1.87294931292876,1.02622595980123,-3.93426571364742,-2.5192830065366,-1.83925979274547,-1.15064628257608,0.0746179049944963,-1.85719319010046,0.975704713671443,-3.86757975422271,-2.47464472497301,-1.79382644344947,-1.1643860887727,-0.0564907419870698,-1.89965735394316,0.769779255195562,-3.54837145581697,-2.38202157811119,-1.84495141052333,-1.33166855043341,-0.553098993019853
"tau_raw[3,1]",-0.641494257520866,0.0253855761134973,0.608800356033722,-1.9711168014954,-0.987091703655525,-0.612879209038474,-0.274714207711767,0.549807470829388,575.142879699064,1.017291256934,-0.680597520120447,0.765145503042382,-2.27232406132311,-1.18995567789777,-0.633940901133797,-0.174439109738863,0.797248685479172,-0.503299026327932,0.585183710998407,-1.7911739854202,-0.863217537474487,-0.453878487837074,-0.126050020110414,0.549814013165143,-0.740586226114219,0.392799363351309,-1.63266878330769,-0.980820782959307,-0.696130843768638,-0.468893208565831,-0.0345247270416116
"tau_raw[3,2]",-1.57164684198722,0.286054129198466,0.739132656712484,-3.24291854654861,-1.99285931038908,-1.45798579217218,-1.04276671386605,-0.405498626244945,6.67649209944292,1.1429087410058,-2.01773741108581,0.82080388818875,-3.77276356398576,-2.54936552098443,-1.97006753478831,-1.45467159708493,-0.525990700226726,-1.47256360882182,0.65312823980527,-3.0297005070157,-1.83610278572335,-1.43603012797613,-1.02945455813132,-0.312612079612576,-1.22463950605403,0.458466496048821,-2.27408237736481,-1.48881611636302,-1.17160139032235,-0.918208470053558,-0.425614109226681
"tau_raw[3,3]",-2.30634410058469,0.48247360104435,0.831470812932288,-4.21079327980095,-2.8197109842247,-2.1621985195589,-1.67136448054764,-1.08502915976789,2.96993474081079,1.40274147367559,-3.00915721898139,0.771088913722442,-4.68231356193825,-3.48510159744222,-2.94747491399435,-2.46859012841282,-1.68542342304939,-2.24911033722363,0.614378757936886,-3.56889944801385,-2.63228634306618,-2.16528927679412,-1.83698129925554,-1.21357253793442,-1.66076474554906,0.434126988793181,-2.71313116266465,-1.88498503430977,-1.60029339829849,-1.37515613919351,-0.970082153559788
"tau_raw[4,1]",-0.633845165139096,0.169077566744748,0.257061324377986,-1.01744796289374,-0.822381036299374,-0.687252251388405,-0.479958234752313,-0.0385061963510647,2.31154047942211,1.61710388881539,-0.364989200216403,0.217218969664117,-0.741783668150096,-0.525123280204364,-0.375689397829514,-0.214822420015129,0.0723270977810783,-0.718962704135781,0.145576498519517,-0.992607841283942,-0.8158898314671,-0.717912655596046,-0.631969416655955,-0.412898445478783,-0.817583591065102,0.128823650370284,-1.05780230099551,-0.906236582648761,-0.823143801674349,-0.73328148179008,-0.551229434036877
