"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3"
"tau_raw[1,1]",0.62806665014161,0.225883896799202,0.439533474336224,0.021029629041269,0.231823225776536,0.608772567497482,0.945762971518036,1.5084093296705,3.78628559729649,1.25170508348382,0.966114163724369,0.253047170040301,0.513379440867502,0.801868455429246,0.950206184243221,1.12001688425228,1.49827172944688,0.54437975611678,0.454997169797006,0.0193102550928528,0.191081513327646,0.434748062784309,0.777482594326323,1.69634900632839,0.37370603058368,0.350106949436564,0.0104139768115118,0.112504834074702,0.267920921676294,0.529174264775012,1.29031976174198
"tau_raw[1,2]",1.82659730164155,0.46412255222014,0.982617476699232,0.359191574348693,1.08216880064608,1.55911295493685,2.49282947984656,4.05705834921464,4.48232791107422,1.20224419392419,1.13754897959955,0.279242689841606,0.656506908455661,0.9489789000404,1.11897005200898,1.3021658898958,1.72664872395832,2.35869482098541,0.889114768406012,0.656585497047141,1.7458422840331,2.33481699688169,2.94013575815705,4.17170287283252,1.98354810433969,1.11614990106963,0.129279923353643,1.12958473751154,1.91688884237311,2.72258035434035,4.40454528418934
"tau_raw[1,3]",2.41930622707848,0.945833548736435,1.39439796040507,0.534801795378172,1.03782437399743,2.43819041089294,3.44878999896763,5.21921697962348,2.17342195065369,1.69609877594176,0.90363367987882,0.270618006032961,0.430944610125855,0.71894005172437,0.887985033257861,1.06225928350063,1.49744492711131,2.94314189429305,0.867360028416584,1.34338224825252,2.34543345408756,2.92259574981337,3.5129540132973,4.74936876033293,3.41114310706358,1.20505132209801,1.14310046728327,2.59383860691451,3.38567888710513,4.22770054113081,5.82641027855085
"tau_raw[2,1]",0.707686224331773,0.479388765930096,0.641186027790016,0.0132255875576665,0.149992321737236,0.429133771228167,1.32052603382462,1.98436941499918,1.78892607787465,2.30519149981078,1.50968868042656,0.31602104930382,1.08047349971277,1.3074288596777,1.44741982544666,1.63164828062335,2.32070899071592,0.311064609163688,0.288022646150899,0.00891617074979914,0.0984596468082116,0.231003137654717,0.432745531360762,1.08694586741992,0.302305383405072,0.29266605381995,0.00827516840089172,0.0885945592819151,0.212939951657263,0.42606238690127,1.06826369869637
"tau_raw[2,2]",2.27339315972786,0.575353292048464,1.16370472563663,0.684056025772572,1.31818613325934,1.98465936508167,3.07817812963235,4.85999534819354,4.0908767108355,1.22520907602822,1.38391540134828,0.331349370347533,0.928226115843378,1.16929609997165,1.31497371300337,1.53214484542607,2.24058338635208,2.79182283004718,1.1471703173351,0.657596236547435,1.96744337825374,2.76484577842452,3.5638672761853,5.10199171462279,2.64444124778812,1.19979975596421,0.348592855326194,1.81748409509344,2.61793623666703,3.46405394159414,5.07336484960974
"tau_raw[2,3]",3.09983077550756,1.27758989105197,1.80272989573563,0.626587708609266,1.1181105263202,3.33258957196717,4.53589443081924,6.34039950025267,1.99103267965686,1.88597234997584,0.99653288634306,0.342511676034509,0.543753316846098,0.774238512513888,0.925713423647095,1.13032259628827,1.9064129829083,4.15217391456767,1.18106983589501,1.89088874604523,3.33483654040413,4.15843339342689,4.94691111562132,6.51574686775044,4.15078552561194,1.26548165359559,1.60616983355813,3.32121760309619,4.14404481308631,4.98588082132396,6.67861366975464
"tau_raw[3,1]",0.739250682769966,0.323032462114097,0.504408685446555,0.0184492510621203,0.255913998324098,0.692057903494634,1.22035268467897,1.48814522389284,2.4382193699027,1.53221059294838,1.24659625682966,0.100893659430374,1.04459501171804,1.17713026385015,1.24768892899781,1.31532290605614,1.43933554106005,0.391382989207884,0.374869932298307,0.00686794539717036,0.115886546943955,0.285820279847626,0.548868611239439,1.39057373111644,0.579772802272349,0.456895740421665,0.0221590703099866,0.222258113166553,0.476099541504844,0.831557256134255,1.71967189070171
"tau_raw[3,2]",1.85489184354524,0.624974725461042,1.07595275523681,0.197479180914643,1.11276589089274,1.37419314165063,2.63244570721831,4.21989237134221,2.9638859985242,1.37142499610291,1.1594073641901,0.10349000182591,0.960855483955149,1.087721757579,1.15928032136712,1.22819982470515,1.37206053068699,1.59242809072809,1.15991714154104,0.0703367619439003,0.662373913977945,1.38973546111912,2.28314160239519,4.33927642176133,2.81284007571753,0.804253314634939,1.33582593227281,2.25929595339626,2.76298129037291,3.33777069758712,4.45273537150795
"tau_raw[3,3]",2.42606582228506,1.0550395777988,1.55940067426673,0.602697902772262,0.8072502266487,2.45197082416043,3.44617265237775,5.9157571586731,2.18463019506202,1.69401429722382,0.753316187497918,0.0932843965842983,0.577581543400469,0.687996348486787,0.752967404031198,0.816305743991669,0.938465070969044,3.61109217115611,1.5365837299589,0.706666699729111,2.5264839060462,3.59289551548456,4.67620906814391,6.69512180448524,2.91378910820115,0.696585757552248,1.68083371669184,2.42143301593961,2.86824103478994,3.35365182626935,4.4157871423095
"tau_raw[4,1]",1.81435275175181,0.35932412782175,0.652455511415844,0.926328569000296,1.30417036654368,1.63771617199549,2.24917047362834,3.28346965323373,3.29707668201356,1.31725680596083,1.29623887537598,0.14398747466653,1.01779779473517,1.19834349512432,1.2963227234411,1.38846285767985,1.58662571703391,2.27597367597216,0.583484467247032,1.25902156541834,1.86377065448946,2.23440557530169,2.64057016418127,3.52996737279385,1.87084570390728,0.656699394715922,0.708659813768173,1.42083929477443,1.81887046431395,2.28071746572098,3.26452940358136
"tau_raw[4,2]",1.12267864594092,0.330177998175116,0.648252710412515,0.246530015903127,0.644397017982462,0.905946315057098,1.510626292619,2.68700083590955,3.85471631769102,1.25158966019304,0.667923060182317,0.149007776009729,0.379346413909658,0.566527505607089,0.663910567186562,0.768647745081448,0.960189583509616,1.56678821478069,0.647332982249521,0.427629576479712,1.11372373331383,1.5108134954948,1.96938736377978,3.0238729047526,1.13332466285976,0.64450710864265,0.138254875950231,0.655305915213938,1.06501382237791,1.5104006058958,2.6349736972539
"tau_raw[4,3]",1.67352485220353,0.566394224196313,0.832033843807613,0.543772021014813,0.840182168387245,1.70113916671633,2.2795835412612,3.36644449847485,2.15796477868596,1.71915409721971,0.750038932681159,0.145682712589742,0.469780524493676,0.651765142007231,0.7457024526821,0.847330159570819,1.04575939510429,2.18402962624811,0.594976560040466,1.17346887518052,1.76326419855526,2.13652131280126,2.54653241238244,3.49514463981449,2.08650599768132,0.646255146804767,0.960481093857783,1.63335291241664,2.03895432096127,2.48590381684754,3.51062761277442
"tau_raw[5,1]",1.6362965511204,0.0712333176285818,0.215508956572419,1.24743105312094,1.50692096172979,1.59910230111603,1.75123347613031,2.13096027659436,9.15301775888664,1.08979628837005,1.55281351548995,0.0731033591747394,1.40893182752545,1.50535170593351,1.55321775255598,1.6010690643436,1.69603404664498,1.74184978744453,0.243221281981448,1.28024523639313,1.57722762671375,1.73962512593603,1.90199701107306,2.21563981583204,1.61422635042673,0.237167667019025,1.15945573339246,1.45690764522244,1.61293383779801,1.76590195721431,2.09944748147522
