"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3"
"tau_raw[1,1]",0.619141715307416,0.218891632788642,0.431393025597612,0.0212932294312461,0.227530249191541,0.601209745319563,0.942655304879576,1.47849732640693,3.88407777248728,1.25842863912914,0.96591091910401,0.249271130830777,0.538257694160968,0.805089572802013,0.953915005267354,1.09620807538442,1.48764138561702,0.470258932635073,0.395692549140265,0.0180209828176664,0.153992265141433,0.374103068882959,0.673950275829078,1.41705269727779,0.421255294183165,0.39775363587413,0.0114746473701742,0.131837552064377,0.294463641341958,0.597614689549373,1.47893118534434
"tau_raw[1,2]",1.81536767346159,0.452108108723652,0.933891394916608,0.567436028076563,1.10534892231421,1.56271994503485,2.39760496429628,4.03190477640578,4.266857655311,1.23254805300321,1.12719707995541,0.275740129084694,0.627554204139224,0.942900188953563,1.10530562742153,1.28847615135805,1.73958436717173,1.96014756228543,0.797207187872917,0.547425673055105,1.37948154242492,1.90805098741743,2.4787639180685,3.65771940686229,2.35875837814394,1.05642297480113,0.511784081860187,1.60081327613977,2.29720398530013,3.08358227394765,4.53874984201007
"tau_raw[1,3]",2.22344024787174,0.882430258383972,1.31677823652577,0.560446777325076,0.998270346399401,2.11171506908433,3.1386685431351,5.16715455726114,2.22671429308685,1.68176862034712,0.896186413744753,0.257880330413128,0.47684401112927,0.728706344166758,0.869136358692755,1.03317706921159,1.44900130031773,2.38946425452317,0.789650221653341,0.911042495607457,1.82755282376253,2.37205567986043,2.91024148969781,3.86028711532154,3.3846700753473,1.17233703811165,1.10032878425525,2.58465999312561,3.36528897696941,4.08564778508504,5.75805475660882
"tau_raw[2,1]",0.713462825188855,0.414989313354077,0.577589763430219,0.0190230105573271,0.190316101544837,0.527941892915522,1.26083222877213,1.84310583850272,1.93715846730297,1.99304368090294,1.40090111805846,0.261966689343798,1.0280268761442,1.23620296344983,1.35344724531879,1.50427747397939,2.09020059234234,0.403870288718335,0.369404169041257,0.0106470243227846,0.121759943047108,0.300105710269831,0.576548061028931,1.37053793683913,0.335617068789768,0.290711965276895,0.01479901070126,0.117559742909451,0.254589696595248,0.47880497692801,1.10153577198392
"tau_raw[2,2]",2.12164014703658,0.574660622362487,1.01178794962443,0.8325007273465,1.26522555213681,1.92845166720509,2.75626242024429,4.46358842598823,3.09996026837545,1.3564927999922,1.27658750995041,0.277595311904173,0.899129811484915,1.09749150829888,1.2186659551836,1.39977010271508,1.98486518626622,2.23385174606933,0.740552614677059,0.700948026652978,1.74697632804396,2.21891105561454,2.70824803682986,3.72401968705229,2.85448118508998,1.08751565323622,0.721935469640706,2.08371445145581,2.79852067121105,3.56219110860757,5.07305525437811
"tau_raw[2,3]",2.48911683307799,1.06264340452237,1.45386137216082,0.581303578413512,1.00102731926323,2.48110367617262,3.5675430568609,5.39707369004404,1.87184935302147,2.12526062756391,0.892192213445002,0.276432961672357,0.49154535940359,0.71503619071875,0.845722589926266,1.0058945696317,1.65180089256406,2.61722955831554,0.717877751724598,1.32696312744619,2.1371522155297,2.58822613191206,3.06701555927132,4.15016064676211,3.95792872747344,1.01236775265439,2.01982297315399,3.29312582473709,3.93390748164949,4.63262609282009,6.0169792023293
"tau_raw[3,1]",0.923710717044358,0.231080578616964,0.454759609473295,0.0547237011608754,0.581641735864339,1.06754744929809,1.24692630292287,1.71568207458791,3.87290529362551,1.26110788205173,1.22525414047823,0.0922857704222483,1.04730337467639,1.16132923704198,1.22744966205515,1.28466150978923,1.40700759195101,0.957487181728049,0.413026694732455,0.184033176362194,0.672316819887911,0.937414163040316,1.20445078011251,1.86210115931076,0.588390828926799,0.486838570057693,0.0182003739390082,0.188267784980769,0.479862965616453,0.84678945635485,1.73640410965971
"tau_raw[3,2]",2.28592296362284,0.801703688157273,1.14910505619577,0.988796800785604,1.20240722381609,2.10329555357294,2.9871487075874,4.87685806016085,2.05443170240467,1.88927766692523,1.13970613795638,0.0996669479625116,0.953305503099588,1.07051574650447,1.13849269196658,1.21119455855659,1.33494230929993,2.26165422144215,0.485751468098271,1.43897289950656,1.93164352896531,2.21068251305965,2.55212745767292,3.38258038045998,3.45640853146999,1.01536065328394,1.48299001499304,2.76361528438817,3.49171756669308,4.16880348793634,5.47171662868643
"tau_raw[3,3]",2.20611763336948,1.07818837705824,1.40704252757213,0.609134490371468,0.805151069963251,1.93250562683749,3.3320661912206,5.14080113327268,1.70304120804488,2.77191843937265,0.73937655483188,0.0956483858947366,0.547328377699485,0.675109782720601,0.736942665882974,0.805135712697816,0.925322732803298,1.99337432728189,0.456495205698852,1.27060521465159,1.66297823198627,1.94049010656826,2.27586275164749,2.98747564515122,3.88560201799466,0.838721559488809,2.45566963079551,3.31628149001178,3.83711671691735,4.41137901768563,5.65284505614166
"tau_raw[4,1]",1.52433867738565,0.148636564377893,0.636642035274361,0.446860625642504,1.18521256695293,1.37702141102127,1.76477156152395,3.17910268168224,18.3459119006276,1.0649769717081,1.28561295293531,0.139338406800705,1.0032676491539,1.18952548175159,1.28332682824497,1.38063061537119,1.55400543647497,1.50699856279202,0.430295242887445,0.731143232775247,1.21189215475477,1.46905760588218,1.7822469710305,2.41766830226913,1.78040451642963,0.94297303503926,0.176616208354674,1.07816800594033,1.72236308933087,2.42034036914706,3.70675317598534
"tau_raw[4,2]",0.876620952040178,0.177068388700145,0.560499638767432,0.110208751955255,0.543416037127295,0.737374624733846,1.05843498179294,2.45935253434346,10.0200203489256,1.09562087857334,0.663167179099941,0.15454098953696,0.362654161165943,0.558546067406493,0.667614483932733,0.76475193017057,0.964138600947923,0.801458582362854,0.429874654985101,0.0809544951684929,0.472662430617919,0.766411347640854,1.07575906624318,1.73368372512752,1.16523709465774,0.774459507509869,0.0591608723431892,0.580679558374866,1.03321678734769,1.62537966514719,2.94719615306223
"tau_raw[4,3]",1.66337597060334,0.698468666048927,1.00988031669553,0.526370379930348,0.812147206043398,1.4109135826539,2.24697625338861,4.11852408731258,2.09047972144557,1.80051997442872,0.740362312273099,0.143169507266652,0.475254692639583,0.639232454649297,0.739432622487349,0.825163742836038,1.04074585781638,1.52836907173627,0.437771185367156,0.767371878515548,1.22880907216468,1.48866939602801,1.81548899721692,2.51588502068804,2.72139652780064,0.926226347093978,0.998159214250497,2.07678626373368,2.69845861628185,3.33313320743894,4.55011762345805
"tau_raw[5,1]",1.63715512649652,0.0567331051312804,0.355954770526299,0.983626038105766,1.47996958356043,1.57197317507411,1.73087339324565,2.60688183488569,39.3655684566505,1.04278269032589,1.5343945761306,0.070899080862365,1.40572198503556,1.48486682158409,1.53159537846484,1.5800045473904,1.67801318062256,1.61595452021052,0.17185485490211,1.28257925420731,1.50677450507292,1.60950097441949,1.7338195875912,1.95877816588574,1.76111628314844,0.565156898281964,0.706730476684924,1.38961355259304,1.71816063127053,2.10323576430112,2.9427468670881
